POSICAO;NO_MUNICIPIO_ESC;SG_UF_ESC;DEPENDENCIA;ALUNOS;LC;CH;CN;MT;RD;MEDIA
1355;Valença;BA;Privada;85;536.73;563.66;514.01;511.57;617.72;548.74
1356;Terra Roxa;PR;Municipal;1;437.2;551.8;522.0;652.5;580.0;548.7
1357;Santa Inês;MA;Federal;147;544.05;566.54;507.04;507.21;618.64;548.69
1358;Alvorada;RS;Privada;110;553.81;565.59;508.8;533.38;581.45;548.61
1359;Vera Cruz;BA;Privada;12;510.49;578.03;531.38;501.38;621.67;548.59
1360;Osvaldo Cruz;SP;Privada;28;544.3;564.19;508.31;525.78;600.0;548.52
1361;Vilhena;RO;Privada;99;534.35;561.71;521.81;534.54;589.7;548.42
1362;Jaguarari;BA;Privada;41;532.15;561.19;515.83;506.91;625.85;548.38
1363;Conceição do Almeida;BA;Privada;10;530.16;560.26;507.28;468.12;676.0;548.36
1364;Sumé;PB;Privada;21;524.07;564.13;484.6;536.19;632.38;548.27
1365;Pesqueira;PE;Privada;28;530.24;549.29;503.22;527.08;631.43;548.25
1366;Aracati;CE;Federal;11;526.94;553.34;534.32;566.46;560.0;548.21
1367;Correia Pinto;SC;Municipal;1;503.1;573.9;476.9;606.7;580.0;548.12
1368;Coronel Pilar;RS;Estadual;10;541.24;572.22;537.48;539.58;550.0;548.1
1369;Valença;BA;Federal;179;539.26;565.12;502.98;494.53;638.21;548.02
1370;Itaquaquecetuba;SP;Privada;94;553.8;571.59;510.01;526.16;578.3;547.97
1371;Horizontina;RS;Privada;80;547.95;555.21;510.0;550.1;576.5;547.95
1372;Contagem;MG;Municipal;661;548.89;564.58;514.51;531.27;580.51;547.95
1373;Entre Folhas;MG;Estadual;54;535.09;556.05;498.96;531.54;617.41;547.81
1374;Balneário Piçarras;SC;Privada;34;546.71;563.55;504.82;524.24;599.41;547.75
1375;Mesquita;RJ;Privada;129;548.81;569.86;497.61;512.96;609.46;547.74
1376;Itumbiara;GO;Privada;324;541.05;560.54;507.73;525.54;603.58;547.69
1377;Aquidauana;MS;Privada;32;527.9;546.8;527.29;519.56;616.25;547.56
1378;Duque de Caxias;RJ;Privada;1518;543.39;562.28;502.28;513.24;616.56;547.55
1379;Iporá;GO;Privada;29;530.46;568.32;506.57;538.55;593.79;547.54
1380;São João de Meriti;RJ;Privada;658;543.39;561.1;502.48;514.94;615.71;547.53
1381;Cuité;PB;Privada;21;523.63;551.68;518.91;497.7;645.71;547.53
1382;São Pedro da Água Branca;MA;Municipal;1;583.0;531.9;500.5;622.1;500.0;547.5
1383;Pereira Barreto;SP;Privada;38;538.33;553.47;542.14;544.21;558.95;547.42
1384;Cedro;CE;Federal;28;525.52;562.09;495.49;539.61;614.29;547.4
1385;Colíder;MT;Privada;6;504.38;547.73;545.28;535.93;603.33;547.33
1386;Lamim;MG;Estadual;25;540.15;555.55;490.44;526.22;624.0;547.27
1387;Charqueadas;RS;Privada;21;566.15;583.87;496.34;514.84;574.29;547.1
1388;Redenção;CE;Privada;14;525.72;545.53;505.55;518.56;640.0;547.07
1389;São Ludgero;SC;Privada;22;553.91;567.22;513.27;537.8;562.73;546.99
1390;Pinhais;PR;Privada;198;547.95;560.59;514.73;540.39;571.11;546.95
1391;Aquidauana;MS;Federal;61;546.07;556.28;497.2;526.55;607.54;546.73
1392;Tabatinga;SP;Privada;13;530.55;535.23;547.22;586.4;533.85;546.65
1393;Taquari;RS;Privada;19;541.06;555.87;503.42;534.88;597.89;546.63
1394;Resende Costa;MG;Estadual;79;525.41;548.46;496.87;533.44;628.61;546.56
1395;Cajazeiras;PB;Privada;195;525.94;552.98;506.56;517.32;629.15;546.39
1396;Sidrolândia;MS;Privada;10;535.29;560.72;510.9;547.01;578.0;546.38
1397;Santa Inês;BA;Federal;111;535.82;561.8;510.79;511.77;611.71;546.38
1398;Jeremoabo;BA;Privada;26;525.54;569.04;515.3;509.67;612.31;546.37
1399;Sapezal;MT;Privada;22;531.63;533.68;536.42;554.32;575.45;546.3
1400;Aracati;CE;Privada;130;535.0;559.15;495.77;511.21;630.15;546.26
1401;São Sebastião do Passé;BA;Privada;27;554.97;552.71;514.24;512.83;596.3;546.21
1402;Simões Filho;BA;Privada;68;533.59;557.9;512.57;528.66;598.24;546.19
1403;Novo Progresso;PA;Privada;27;542.3;544.31;505.1;526.92;612.22;546.17
1404;São Cristóvão;SE;Privada;70;531.09;560.57;501.53;497.34;640.0;546.11
1405;Monte Azul;MG;Privada;23;535.86;551.63;496.31;512.59;633.91;546.06
1406;Santa Maria do Herval;RS;Estadual;27;532.48;542.61;511.27;562.51;580.74;545.92
1407;Delfim Moreira;MG;Privada;30;533.25;552.6;520.72;550.2;572.67;545.89
1408;Ascurra;SC;Privada;21;547.67;546.31;517.29;533.35;584.76;545.88
1409;Sombrio;SC;Privada;13;548.16;540.79;531.75;530.12;578.46;545.86
1410;Zé Doca;MA;Federal;58;534.95;552.19;501.93;502.33;637.59;545.8
1411;Prudentópolis;PR;Privada;57;546.21;566.55;533.55;547.08;535.44;545.77
1412;Dourados;MS;Municipal;2;534.95;595.1;487.65;481.1;630.0;545.76
1413;Benevides;PA;Privada;82;538.86;567.43;517.7;498.67;606.1;545.75
1414;Mendes;RJ;Privada;18;534.31;545.52;513.9;542.72;592.22;545.73
1415;São Bernardo;MA;Privada;13;530.08;551.7;488.0;495.53;663.08;545.68
1416;São Bento do Sul;SC;Municipal;1;554.5;623.5;497.1;613.0;440.0;545.62
1417;Mercês;MG;Privada;5;508.84;574.52;499.98;564.1;580.0;545.49
1418;Guaraíta;GO;Municipal;1;579.6;592.5;532.8;442.5;580.0;545.48
1419;Crixás;GO;Privada;28;540.13;562.03;511.35;533.0;580.71;545.45
1420;Panambi;RS;Privada;45;536.26;575.51;498.88;533.78;582.67;545.42
1421;Alagoa;MG;Estadual;14;536.64;562.31;489.94;522.11;615.71;545.34
1422;Colinas;MA;Privada;11;552.38;549.86;506.39;501.24;616.36;545.25
1423;Viçosa;AL;Privada;44;525.89;560.27;483.84;515.56;640.45;545.2
1424;São Borja;RS;Federal;82;550.82;569.4;498.79;518.83;588.05;545.18
1425;Mundo Novo;MS;Privada;11;546.8;565.6;516.87;523.6;572.73;545.12
1426;Princesa Isabel;PB;Federal;48;530.16;570.35;502.65;499.39;622.92;545.09
1427;Santarém;PA;Federal;19;531.51;574.95;504.27;539.98;574.74;545.09
1428;Pires do Rio;GO;Privada;124;538.95;548.15;507.05;525.58;605.16;544.98
1429;Icó;CE;Privada;17;550.02;568.04;510.18;482.94;612.94;544.82
1430;Rio Branco do Sul;PR;Privada;33;534.07;541.79;515.62;559.78;572.73;544.8
1431;Tupaciguara;MG;Privada;16;522.72;533.32;504.7;541.52;621.25;544.7
1432;Açailândia;MA;Federal;172;543.62;566.43;509.52;512.16;590.66;544.48
1433;Morro da Garça;MG;Estadual;8;543.44;555.51;502.29;513.61;607.5;544.47
1434;Pontal;SP;Privada;25;531.34;555.34;517.22;539.08;579.2;544.44
1435;Cajati;SP;Municipal;1;538.4;517.3;462.6;623.9;580.0;544.44
1436;Central;BA;Privada;17;539.57;561.97;519.03;476.88;624.71;544.43
1437;Paranatinga;MT;Privada;6;563.77;554.9;506.38;489.97;606.67;544.34
1438;Ivatuba;PR;Privada;52;535.08;560.56;521.38;530.35;574.23;544.32
1439;Novo Xingu;RS;Estadual;8;544.3;554.29;487.14;555.36;580.0;544.22
1440;Piranguçu;MG;Estadual;27;541.42;561.09;499.94;540.72;577.78;544.19
1441;Paracambi;RJ;Privada;38;535.87;559.74;499.32;540.32;585.26;544.1
1442;Nilópolis;RJ;Privada;296;541.72;557.79;499.01;515.6;606.01;544.03
1443;Bela Vista de Goiás;GO;Privada;29;534.22;558.06;510.81;523.23;593.1;543.89
1444;Tuntum;MA;Privada;9;495.87;544.29;512.83;537.33;628.89;543.84
1445;Catolé do Rocha;PB;Privada;136;522.93;551.65;511.96;512.3;620.29;543.83
1446;Cáceres;MT;Federal;62;526.17;549.57;508.96;513.81;620.65;543.83
1447;Santa Quitéria;CE;Privada;14;516.66;545.09;524.93;509.59;622.86;543.82
1448;Ipu;CE;Privada;63;528.95;544.76;500.65;511.44;633.02;543.76
1449;Itapagé;CE;Privada;35;541.19;552.73;500.13;512.15;612.57;543.75
1450;Santo Antônio da Platina;PR;Privada;68;536.21;555.26;503.2;521.4;602.65;543.74
1451;Macaúbas;BA;Privada;61;520.46;560.31;506.82;503.21;627.54;543.67
1452;Balsas;MA;Privada;227;529.15;555.74;515.01;526.54;591.41;543.57
1453;Piracicaba;SP;Municipal;32;551.98;551.33;522.56;543.1;548.75;543.54
1454;Urubici;SC;Municipal;1;536.6;546.0;534.1;539.4;560.0;543.22
1455;São Paulo das Missões;RS;Estadual;50;529.2;565.48;504.54;524.8;591.6;543.12
1456;Picuí;PB;Privada;12;555.26;555.38;506.61;511.71;586.67;543.12
1457;Bonito;MS;Privada;17;537.48;562.01;542.11;509.29;564.71;543.12
1458;Moji Mirim;SP;Municipal;113;546.87;555.25;498.89;528.68;585.84;543.1
1459;Bagé;RS;Privada;164;535.97;559.52;509.37;507.99;602.56;543.08
1460;Mirassol d'Oeste;MT;Privada;23;523.1;555.73;500.03;531.87;604.35;543.02
1461;Nova Iorque;MA;Municipal;1;588.4;562.7;429.9;653.9;480.0;542.98
1462;Dois Lajeados;RS;Estadual;25;529.38;556.36;500.67;545.2;583.2;542.96
1463;Santa Rita de Caldas;MG;Estadual;45;548.27;569.34;486.96;505.02;604.89;542.89
1464;Araponga;MG;Privada;11;536.75;576.89;506.96;524.52;569.09;542.84
1465;Itaiópolis;SC;Privada;14;564.39;574.29;498.07;498.88;578.57;542.84
1466;Santa Inês;MA;Privada;155;534.26;553.54;502.7;496.72;626.97;542.84
1467;São Vicente do Sul;RS;Federal;130;530.66;559.21;526.14;534.3;563.85;542.83
1468;Colina;SP;Municipal;26;543.93;547.17;505.12;541.2;576.15;542.71
1469;Piracaia;SP;Municipal;1;534.7;552.9;510.4;635.4;480.0;542.68
1470;Brodowski;SP;Privada;13;543.15;554.67;518.0;511.29;586.15;542.65
1471;Brotas;SP;Municipal;9;566.97;556.83;484.04;516.01;588.89;542.55
1472;Correia Pinto;SC;Privada;5;538.72;559.06;510.3;556.42;548.0;542.5
1473;Pau dos Ferros;RN;Privada;43;542.42;552.44;498.19;502.65;616.74;542.49
1474;Jandaia do Sul;PR;Privada;36;523.7;544.36;504.66;527.92;611.67;542.46
1475;Carmópolis;SE;Privada;11;550.45;549.67;505.35;492.25;614.55;542.45
1476;Candelária;RS;Privada;61;543.76;554.36;488.84;514.09;610.82;542.37
1477;Jaboatão dos Guararapes;PE;Privada;847;542.55;556.62;510.45;509.76;591.24;542.12
1478;Nova Andradina;MS;Federal;47;528.23;547.9;520.0;544.69;569.79;542.12
1479;Tupandi;RS;Estadual;24;543.27;559.55;492.45;542.36;572.5;542.03
1480;Santa Maria da Vitória;BA;Privada;44;543.17;553.84;511.74;513.57;587.73;542.01
1481;Seropédica;RJ;Privada;76;545.26;555.36;505.36;515.21;588.68;541.97
1482;Ouricuri;PE;Federal;42;540.74;567.5;508.51;519.24;573.81;541.96
1483;Bayeux;PB;Privada;324;533.75;563.18;501.43;491.43;619.88;541.93
1484;Novo Hamburgo;RS;Estadual;1065;544.57;558.7;493.53;537.23;575.42;541.89
1485;Tauá;CE;Privada;17;543.4;547.99;513.43;543.44;561.18;541.89
1486;Santana do Ipanema;AL;Privada;101;543.42;552.78;487.11;505.82;620.2;541.87
1487;Caxias;MA;Federal;60;547.25;564.07;500.96;498.03;599.0;541.86
1488;Cristalina;GO;Privada;40;544.76;558.17;505.53;491.28;609.5;541.85
1489;Bananeiras;PB;Privada;30;532.4;558.09;515.61;508.79;594.33;541.84
1490;Apucarana;PR;Federal;20;542.91;551.81;514.88;546.5;553.0;541.82
1491;Brejo do Cruz;PB;Privada;11;512.18;546.65;502.91;521.84;625.45;541.81
1492;Esmeraldas;MG;Privada;11;509.06;543.17;517.71;533.22;605.0;541.63
1493;Araçoiaba da Serra;SP;Privada;12;537.85;538.32;532.26;486.39;613.33;541.63
1494;Piancó;PB;Privada;42;523.26;551.32;496.19;493.83;643.33;541.59
1495;Itabaiana;SE;Federal;45;530.39;554.82;496.9;482.68;643.11;541.58
1496;Nossa Senhora do Socorro;SE;Privada;197;531.98;551.74;492.64;500.68;630.66;541.54
1497;Colinas do Tocantins;TO;Privada;34;540.53;536.76;525.38;499.17;605.88;541.54
1498;Acreúna;GO;Privada;32;541.53;537.22;494.06;543.45;591.25;541.5
1499;Cerqueira César;SP;Privada;13;548.74;555.96;544.39;516.67;541.54;541.46
1500;Turmalina;SP;Estadual;14;541.04;544.56;512.93;571.54;537.14;541.44
1501;Camacan;BA;Privada;9;541.24;550.7;489.0;512.86;613.33;541.43
1502;Doutor Ricardo;RS;Estadual;5;487.34;545.8;472.38;533.16;668.0;541.34
1503;Maricá;RJ;Federal;2;570.6;574.4;480.7;451.0;630.0;541.34
1504;São Borja;RS;Privada;29;563.64;560.44;499.71;503.56;578.62;541.2
1505;Nobres;MT;Privada;12;534.06;541.15;514.59;517.51;598.33;541.13
1506;Ferraz de Vasconcelos;SP;Privada;135;549.18;562.45;495.66;517.23;580.74;541.05
1507;Poço Fundo;MG;Estadual;79;535.68;556.33;492.5;543.72;576.96;541.04
1508;Utinga;BA;Privada;6;517.93;543.72;503.0;513.47;626.67;540.96
1509;Paraíso do Tocantins;TO;Federal;77;536.93;554.45;506.29;520.94;585.45;540.81
1510;Iguaba Grande;RJ;Privada;45;537.75;570.4;498.16;520.27;577.33;540.78
1511;Camaquã;RS;Privada;60;548.37;562.51;506.53;540.98;545.33;540.75
1512;Santana do Ipanema;AL;Federal;79;526.89;554.61;501.9;504.62;615.7;540.74
1513;Bom Jesus;PI;Privada;16;534.28;558.04;513.83;483.7;613.75;540.72
1514;Piripiri;PI;Federal;55;532.8;570.27;495.61;474.32;630.55;540.71
1515;São Tiago;MG;Estadual;86;531.29;547.96;487.16;517.16;620.0;540.71
1516;Porto Feliz;SP;Privada;46;552.01;552.52;512.45;506.94;579.57;540.7
1517;Barra Bonita;SP;Estadual;220;543.48;560.65;491.17;515.07;592.91;540.66
1518;Itapororoca;PB;Privada;14;533.93;560.74;495.07;490.57;622.86;540.63
1519;Guaíba;RS;Privada;54;546.77;561.48;502.89;519.17;571.85;540.43
1520;Ribeirão;PE;Privada;35;520.87;534.77;507.49;514.79;624.0;540.39
1521;Barcarena;PA;Privada;157;533.85;558.39;509.58;500.7;599.24;540.35
1522;Ibiapina;CE;Privada;21;529.23;544.84;515.9;529.65;581.9;540.3
1523;Orleans;SC;Privada;17;534.01;573.61;520.14;519.59;554.12;540.29
1524;Itarema;CE;Privada;22;557.02;563.46;483.13;503.24;594.55;540.28
1525;Mallet;PR;Estadual;55;538.1;559.18;504.41;529.87;569.09;540.13
1526;Valparaíso de Goiás;GO;Privada;213;547.08;561.29;507.67;500.39;583.0;539.89
1527;Domingos Martins;ES;Estadual;276;530.62;547.46;501.68;529.33;590.36;539.89
1528;Maratá;RS;Estadual;16;528.78;554.35;506.07;508.92;601.25;539.87
1529;Itaituba;PA;Privada;179;525.33;544.02;495.29;500.92;633.63;539.84
1530;Carpina;PE;Privada;95;534.27;552.14;504.85;508.46;598.95;539.73
1531;Nova Cruz;RN;Privada;53;537.07;557.85;496.13;497.93;609.53;539.7
1532;Maragogi;AL;Federal;75;531.14;555.73;504.03;485.38;621.07;539.47
1533;Ji-Paraná;RO;Privada;90;526.1;551.82;512.84;527.59;578.89;539.45
1534;Araripina;PE;Privada;129;530.47;549.27;508.69;516.97;591.47;539.37
1535;Esperantina;PI;Privada;15;554.91;550.81;506.42;491.03;593.33;539.3
1536;São Lourenço da Mata;PE;Privada;42;531.58;568.41;513.4;468.65;614.29;539.27
1537;Cabedelo;PB;Federal;63;538.08;562.56;504.08;495.07;596.51;539.26
1538;Arroio do Meio;RS;Estadual;107;537.15;554.31;499.81;521.49;583.55;539.26
1539;Jandira;SP;Privada;38;553.74;554.06;509.8;500.16;578.42;539.23
1540;Jitaúna;BA;Privada;19;530.03;562.85;480.37;498.59;624.21;539.21
1541;Pinheiral;RJ;Privada;27;540.32;560.59;489.8;500.83;604.44;539.2
1542;Nova Soure;BA;Privada;22;539.16;560.34;506.59;495.99;593.64;539.14
1543;Vitória de Santo Antão;PE;Federal;98;530.16;563.83;508.47;503.17;589.8;539.09
1544;Retirolândia;BA;Privada;8;529.51;555.67;483.76;483.79;642.5;539.05
1545;Castelo;ES;Privada;42;535.7;549.5;528.47;511.4;570.0;539.01
1546;Pedro de Toledo;SP;Municipal;2;549.95;551.85;521.35;511.3;560.0;538.89
1547;Porto Nacional;TO;Federal;60;551.07;568.82;491.92;500.18;582.33;538.87
1548;Cacoal;RO;Privada;205;538.91;554.56;511.12;521.88;566.84;538.66
1549;Potirendaba;SP;Privada;8;524.51;540.81;504.05;486.38;637.5;538.65
1550;Campo Verde;MT;Federal;55;523.88;561.24;513.17;523.45;571.27;538.6
1551;Vila Rica;MT;Privada;14;537.09;534.96;495.86;546.32;578.57;538.56
1552;Lajedo;PE;Privada;41;526.74;558.67;499.52;497.05;610.73;538.54
1553;Canindé de São Francisco;SE;Privada;9;517.64;562.79;497.1;535.12;580.0;538.53
1554;Descoberto;MG;Estadual;34;542.79;557.89;488.86;512.18;590.59;538.46
1555;São Domingos do Sul;RS;Estadual;29;530.08;533.8;516.12;497.7;614.48;538.44
1556;Catu;BA;Privada;1;537.4;531.7;498.8;464.3;660.0;538.44
1557;Itamogi;MG;Estadual;49;548.07;553.96;488.61;521.47;580.0;538.42
1558;Pimenta Bueno;RO;Privada;34;539.11;555.86;478.11;507.54;611.18;538.36
1559;Senhora de Oliveira;MG;Estadual;27;533.23;555.07;509.41;526.74;566.67;538.23
1560;Bragança;PA;Federal;72;542.73;555.9;504.05;479.0;609.44;538.22
1561;Tabuleiro do Norte;CE;Privada;9;532.11;553.12;519.3;470.57;615.56;538.13
1562;São Joaquim;SC;Privada;28;537.45;556.64;524.5;539.85;532.14;538.12
1563;Pinheiro;MA;Federal;111;532.7;570.6;501.22;478.76;607.03;538.06
1564;Riolândia;SP;Privada;8;526.36;554.26;554.41;502.09;552.5;537.92
1565;Maricá;RJ;Municipal;54;538.56;557.38;495.32;531.32;567.04;537.92
1566;Santa Izabel do Pará;PA;Privada;163;528.88;561.16;505.18;486.75;607.12;537.82
1567;São José de Mipibu;RN;Privada;16;542.54;557.8;480.52;504.22;603.75;537.77
1568;Porciúncula;RJ;Privada;11;537.58;559.43;500.31;491.41;600.0;537.75
1569;Tiradentes;MG;Estadual;17;533.72;566.23;484.98;519.02;584.71;537.73
1570;Alecrim;RS;Estadual;47;529.92;532.97;500.75;515.01;609.79;537.69
1571;Alagoa Grande;PB;Privada;23;537.01;548.4;494.32;481.2;626.96;537.58
1572;Amparo;SP;Estadual;415;549.21;565.53;495.89;521.63;555.37;537.53
1573;Cândido Godói;RS;Estadual;66;522.32;531.58;500.62;517.32;615.45;537.46
1574;Guarará;MG;Estadual;19;555.78;556.24;470.75;527.93;575.79;537.3
1575;Santa Helena de Goiás;GO;Privada;57;539.73;548.91;495.79;532.18;569.82;537.29
1576;Alto Feliz;RS;Estadual;11;521.03;554.43;464.49;537.26;609.09;537.26
1577;Abadiânia;GO;Privada;84;525.83;562.2;486.87;508.3;603.1;537.26
1578;Pescaria Brava;SC;Municipal;1;531.4;542.9;493.4;438.5;680.0;537.24
1579;Afogados da Ingazeira;PE;Privada;23;532.76;531.42;506.87;498.21;616.52;537.16
1580;Lagoa Formosa;MG;Estadual;122;532.45;553.47;492.82;520.9;586.07;537.14
1581;Itaboraí;RJ;Municipal;1;564.9;569.1;429.7;581.5;540.0;537.04
1582;Novo Oriente de Minas;MG;Privada;18;503.59;554.59;467.28;525.88;633.33;536.94
1583;Nova Candelária;RS;Estadual;21;532.92;548.75;509.09;543.28;550.48;536.9
1584;Medianeira;PR;Federal;2;521.2;564.0;481.95;557.25;560.0;536.88
1585;Esperança;PB;Privada;52;526.44;534.71;506.97;525.5;590.77;536.88
1586;Monte Belo do Sul;RS;Estadual;16;533.06;542.26;501.06;507.81;600.0;536.84
1587;Quatro Barras;PR;Privada;129;544.09;561.03;509.09;523.15;546.67;536.81
1588;Teixeiras;MG;Privada;11;542.78;568.7;507.09;492.64;570.91;536.42
1589;Marechal Floriano;ES;Estadual;167;534.41;546.69;514.97;526.49;559.22;536.36
1590;Aquidauana;MS;Municipal;1;544.7;562.7;542.0;592.3;440.0;536.34
1591;Harmonia;RS;Estadual;35;531.49;560.07;484.54;538.7;566.86;536.33
1592;Casa Nova;BA;Privada;8;529.84;557.62;505.01;519.12;570.0;536.32
1593;Santo Cristo;RS;Estadual;115;530.55;558.79;504.77;503.79;582.96;536.17
1594;Itaguara;MG;Estadual;80;535.08;553.8;492.4;527.39;572.0;536.14
1595;Salgueiro;PE;Federal;50;532.66;554.03;496.94;521.79;574.8;536.04
1596;Ubatuba;SP;Municipal;94;555.67;558.21;489.39;530.26;546.6;536.02
1597;Arapoti;PR;Privada;43;532.73;560.09;521.68;539.36;526.05;535.98
1598;Paragominas;PA;Privada;215;522.46;552.11;504.29;515.29;585.6;535.95
1599;Matelândia;PR;Privada;14;558.99;559.41;499.82;501.24;560.0;535.89
1600;Canarana;MT;Privada;4;513.17;542.55;517.42;506.28;600.0;535.88
1601;São Francisco de Paula;RS;Privada;13;560.97;556.37;498.57;503.32;560.0;535.84
1602;Coronel Xavier Chaves;MG;Estadual;31;520.13;548.99;505.51;535.55;568.39;535.71
1603;Antônio Prado;RS;Estadual;46;529.92;547.8;491.13;518.39;591.3;535.71
1604;Limeira;SP;Estadual;1739;545.9;554.7;492.96;523.75;561.26;535.71
1605;Embu das Artes;SP;Privada;74;549.15;565.58;494.53;511.35;557.57;535.63
1606;Pitanga;PR;Privada;33;517.83;554.99;527.55;527.96;549.7;535.61
1607;Miracema;RJ;Municipal;44;538.05;556.3;493.72;491.42;598.18;535.54
1608;Barão de Cotegipe;RS;Estadual;38;532.67;543.69;493.64;512.38;595.26;535.53
1609;Dores do Turvo;MG;Estadual;36;517.17;537.79;505.71;564.92;551.67;535.45
1610;Maravilha;SC;Estadual;235;536.6;553.34;495.92;514.67;576.6;535.42
1611;Capela Nova;MG;Estadual;27;545.74;543.69;460.34;518.99;607.41;535.23
1612;Igarassu;PE;Privada;110;528.84;548.43;506.14;510.89;581.82;535.22
1613;Milhã;CE;Privada;12;502.29;537.38;493.54;496.09;646.67;535.2
1614;Pareci Novo;RS;Estadual;16;546.74;561.42;476.97;492.09;598.75;535.19
1615;Santo Amaro;BA;Privada;68;539.83;558.77;490.69;469.28;617.35;535.19
1616;Camaçari;BA;Privada;155;532.63;557.23;500.36;490.65;594.9;535.16
1617;Santa Adélia;SP;Privada;15;512.27;550.38;526.27;524.11;562.67;535.14
1618;Queimados;RJ;Privada;181;541.62;553.7;482.33;487.57;610.5;535.14
1619;Itabaiana;PB;Privada;74;525.23;557.5;503.52;480.78;608.38;535.08
1620;Ibiá;MG;Municipal;3;531.97;579.0;467.73;576.6;520.0;535.06
1621;Vila Velha;ES;Municipal;2;519.35;550.6;535.65;579.1;490.0;534.94
1622;Castanhal;PA;Federal;75;532.43;561.52;502.42;478.68;599.2;534.85
1623;Santa Cruz;RN;Privada;62;527.96;533.8;510.11;505.76;596.45;534.82
1624;Amambai;MS;Privada;8;531.36;551.69;506.56;539.25;545.0;534.77
1625;Nova Alvorada;RS;Estadual;15;530.64;544.89;470.18;528.09;600.0;534.76
1626;Conceição;PB;Privada;37;525.83;556.15;491.85;464.25;635.68;534.75
1627;João Monlevade;MG;Estadual;562;530.09;548.85;501.07;516.12;577.4;534.71
1628;São Miguel dos Campos;AL;Privada;99;521.25;539.95;501.44;486.61;624.24;534.7
1629;Prados;MG;Estadual;45;520.47;547.47;500.37;516.73;588.44;534.7
1630;São João dos Patos;MA;Federal;69;524.32;546.44;495.0;514.88;592.75;534.68
1631;Urupês;SP;Privada;57;536.03;540.89;501.44;531.02;563.86;534.65
1632;Capivari;SP;Federal;1;521.4;529.3;563.3;518.8;540.0;534.56
1633;Marco;CE;Privada;26;516.75;529.86;486.3;523.55;616.15;534.52
1634;Itapipoca;CE;Privada;28;520.37;544.61;512.33;525.94;569.29;534.51
1635;União da Vitória;PR;Privada;84;548.03;561.24;499.15;522.3;541.43;534.43
1636;Cambará;PR;Privada;15;553.01;530.33;484.92;524.93;578.67;534.37
1637;São João da Boa Vista;SP;Municipal;3;578.07;619.23;512.17;462.3;500.0;534.35
1638;São Simão;GO;Municipal;51;535.14;546.27;502.28;513.1;574.9;534.34
1639;Cedro do Abaeté;MG;Estadual;11;528.31;544.53;480.38;487.29;630.91;534.28
1640;Taquara;RS;Estadual;297;540.88;551.69;494.92;527.75;555.96;534.24
1641;Antônio Carlos;SC;Estadual;104;524.77;544.18;494.17;510.15;597.88;534.23
1642;Santa Helena;PR;Municipal;1;543.1;569.7;577.4;620.9;360.0;534.22
1643;Mirante do Paranapanema;SP;Municipal;1;582.3;554.3;426.2;428.3;680.0;534.22
1644;Pouso Alegre;MG;Municipal;131;533.73;547.74;495.25;509.84;584.43;534.2
1645;Carvalhos;MG;Estadual;24;531.53;562.42;461.87;542.65;572.5;534.19
1646;Brusque;SC;Municipal;33;544.11;566.72;474.06;534.34;551.52;534.15
1647;Três Rios;RJ;Municipal;54;530.37;550.21;478.13;493.27;618.15;534.03
1648;Tapejara;RS;Estadual;111;521.5;540.05;484.21;514.93;609.37;534.01
1649;Capanema;PA;Privada;198;520.49;550.62;501.88;499.57;597.27;533.97
1650;União dos Palmares;AL;Privada;94;528.3;549.84;495.25;488.28;608.09;533.95
1651;Mercedes;PR;Estadual;44;535.06;553.77;491.62;518.41;570.91;533.95
1652;Pedra Azul;MG;Privada;9;550.56;576.34;506.77;502.24;533.33;533.85
1653;Timon;MA;Federal;159;524.72;543.94;500.01;501.13;599.37;533.83
1654;Primavera do Leste;MT;Municipal;1;524.9;552.2;561.6;510.3;520.0;533.8
1655;Sete de Setembro;RS;Estadual;15;515.41;543.77;504.19;526.63;578.67;533.73
1656;Águas Lindas de Goiás;GO;Federal;23;540.64;554.01;499.8;479.34;594.78;533.71
1657;General Carneiro;MT;Privada;1;547.8;587.2;440.3;533.0;560.0;533.66
1658;Dias d'Ávila;BA;Privada;81;527.95;546.25;500.48;492.41;600.74;533.57
1659;Ritápolis;MG;Estadual;33;513.66;547.93;496.04;518.22;591.52;533.47
1660;Iporã;PR;Privada;13;524.08;540.43;522.18;531.26;549.23;533.44
1661;Paraíso do Tocantins;TO;Privada;47;541.14;549.11;504.15;489.77;582.98;533.43
1662;Seara;SC;Privada;7;504.91;528.44;502.61;562.5;568.57;533.41
1663;Divinésia;MG;Estadual;15;527.35;567.83;498.95;509.77;562.67;533.31
1664;Pedro Teixeira;MG;Estadual;16;520.88;535.79;491.36;559.61;558.75;533.28
1665;Abadia dos Dourados;MG;Estadual;44;537.22;546.3;511.23;514.66;556.36;533.15
1666;Santana;AP;Privada;120;525.58;550.77;493.62;477.17;618.17;533.06
1667;Jaru;RO;Municipal;4;536.95;590.05;512.75;500.35;525.0;533.02
1668;Vila Flores;RS;Estadual;21;538.68;551.75;468.1;510.39;596.19;533.02
1669;Telêmaco Borba;PR;Privada;154;543.17;548.62;496.58;516.78;559.74;532.98
1670;Barracão;RS;Estadual;25;538.84;563.01;488.78;522.89;551.2;532.94
1671;Barra do Mendes;BA;Privada;18;531.78;555.77;481.9;487.11;607.78;532.87
1672;Bom Princípio;RS;Estadual;81;529.11;545.61;484.46;533.82;571.11;532.82
